@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Renzo ','hola chicps! cuando les queda bien para estar todos conectados y hacerlo? no creo que nos lleve mucho tiempo'
?,'Lautaro ','Hola! Les parece hoy a la noche conectarnos y lo liquidamos?'
?,'Renzo ','para mi si, me queda bien'
?,'Ayelén ','Yo llego a casa a las 9 y algo'
?,'Ayelén ','Y puedo de ahi en adelante'
?,'Lautaro ','Podemos hacer tipo 9.30 10 así llegas tranqui a tu casa, les parece?'
?,'Ayelén ','Genial yo no tengo drama'
?,'Antonella ','buenisimo'
?,'Antonella ','me olvidé que tenía una cena programada. Podrían conectarse más temprano?'
?,'Antonella ','si no les jode dejo algo escrito y después ustedes borran lo que quieran y agregar lo que quieran. porque no se si llego a estar hoy'
?,'Antonella ','listo chicos, cualquier cosa pongan los que no les parece por acá, yo igual mañana leo todo lo que pusieron.'
?,'Antonella ','Saludos y disculpen'
?,'Ayelén ','Dale dale no hay problema'
?,'Lautaro ','Dale, no hay drama ?'
?,'Renzo ','okas'
?,'Lautaro ','Yo ya estoy como para empezar, cuando quieran arrancamos'
?,'Lautaro ','Faltaria hernan que por lo visto no vio nada ?'
?,'Ayelén ','Yo estaba agregando a lo que escribio antonella en la 3'
?,'Renzo ','yo tambien estoy'
?,'Renzo ','por el momento estoy leyendo y buscando un poco mas de info'
?,'Ayelén ','Genial'
?,'Lautaro ','?'
?,'Renzo ','les parece armar una tabla para el punto 2 en el cual comparamos las dos formas de desarrollo?'
?,'Lautaro ','Es buena, nos quedaria mas completo ?'
?,'Ayelén ','Sisi es verdad'
?,'Renzo ','piola'
?,'Ayelén ','Hay que ver las cosas por las que se va a comparar'
?,'Renzo ','sisi'
?,'Lautaro ','renzo, mira esta pagina, tiene una mini tablita, podesmos sacar algo de aca'
?,'Lautaro ','http://tecnologia-educativa-ucr.wikispaces.com/QU%C3%89+ES+TRABAJO+COLABORATIVO'
?,'Lautaro ','En el titulo Trabajo en grupo y trabajo colaborativo'
?,'Lautaro ','Que te parece?'
?,'Renzo ','sisi estan buenas'
?,'Renzo ','ademas de esas vi que hay otras'
?,'Renzo ','si quieren vamos agregando las que encontramos..'
?,'Lautaro ','Dale, despues de ultima filtramos'
?,'Lautaro ','Ahora agrego esas'
?,'Renzo ','creo que algunas quedaron al reves jaja'
?,'Renzo ','porque cree la tabla al reves'
?,'Renzo ','seria dar vuelta las 2 primeras'
?,'Renzo ','ahi lo hago'
?,'Lautaro ','jajaja perdon la chingue yo'
?,'Renzo ','?'
?,'Renzo ','como odio que se corten las tablas'
?,'Renzo ','jajaj'
?,'Lautaro ','jajajajaja'
?,'Lautaro ','Toda la magia con la tabla esa, queda de 10 ?'
?,'Renzo ','?'
?,'Ayelén ','Mal jajaja'
?,'Renzo ','creo que la 3 refleja la idea que tuvimos todos sobre el trabajo no?'
?,'Lautaro ','Sisi'
?,'Ayelén ','Sisi a mi me gusto'
?,'Renzo ','al final el trabajo colaborativo resulto rapido jaja'
?,'Lautaro ','jajaja una luz el team!'
?,'Ayelén ','Sii nada qie ver con el anterior mio jaja'
?,'Renzo ','maal'
?,'Renzo ','estuvimos hasta el miercoles a la tarde/noche nosotros tambien'
?,'Renzo ','era el mas largo de todos me parece'
?,'Ayelén ','Yo lo hice sola'
?,'Ayelén ','Todos se borraron'
?,'Renzo ','uhhh que garron'
?,'Ayelén ','Sep, asique este equipo es un lujo jaja'
?,'Renzo ','alguno repitio compañeros en los distintos trabajos?'
?,'Lautaro ','uuu garron, a mi me toco un grupo bueno, dos flaco se pusieron y en un toque hicieron lo de prolog, terribles cracks y el resto le aplicaron un monton en corto tiempo'
?,'Lautaro ','Yo repeti un solo compañero una vez, el unico que conocia. Creo que fue aproposito para que trabajemos con gente que no conocemos'
?,'Ayelén ','Claro yo creo lo mismo'
?,'Lautaro ','Con la listita entramos todos como unos campeones jajaj'
?,'Renzo ','yo tambien repeti uno solo, y fue antonella que esta en este trabajo jaja'
?,'Renzo ','a mi me tocaron 2 personas de la lista'
?,'Renzo ','por ahi no eramos compatibles con su perfil'
?,'Renzo ','jaja'
?,'Ayelén ','Si a mi tambien 2 de la lista'
?,'Renzo ','bueno, parece que terminamos, posponemos la entrega unos dias por si alguien quiere agregar algo? o tienen ganas de mandarlo ahora?'
?,'Lautaro ','Yo por mi lo mandaria ya asi nos olvidamos jajaja'
?,'Lautaro ','Alguien tiene idea si ya hay que anotarse a la mesa de final para que nos pasen la nota?'
?,'Renzo ','si, pero en este llamado no se... yo mande un mail consultando para cuando iban a estar las notas y me contestaron : Buenas tardes, cuando la jefa de cátedra nos confirme las notificaremos.'
?,'Renzo ','o sea que no saben jaja'
?,'Lautaro ','jajaaj al horno'
?,'Ayelén ','Esperemos y lo enviamos mañana'
?,'Renzo ','dale dale'
?,'Lautaro ','?'
?,'Antonella ','Chicos quedo re bien!'
?,'Ayelén ','Sisi super claro'
?,'Renzo ','alguien se ofrece para mandarlo? ?'
?,'Lautaro ','Si quieren en un rato lo mando despues de comer ?'
?,'Renzo ','okassss'
?,'Ayelén ','Genial'
?,'Lautaro ','Listo, lo mande con cc a todos. Un gusto trabajar con ustedes! Abrazo!'
?,'Ayelén ','Igualmente un beso'
?,'Lautaro ','Hola gente! Lo mande de nuevo al trabajo por el asunto del correo que cambio. Miren en la pagina que hay encuestas por completar http://www.exa.unicen.edu.ar/catedras/prog_exp/Saludos!'
?,'Ayelén ','Aaa genial muchas gracias'
