@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Bruno ','Por su lado, el aprendizaje colaborativo tiene como objetivo que cada estudiante desarrolle nuevas ideas y cree en conjunto con los pares de trabajo, este tipo de metodología busca que cada alumno haga su mejor aporte a un fin común, lo que no necesariamente abarcará a aquellos estudiantes con dificultades de aprendizaje.'
?,'Kevin ',claro
?,'Kevin ','está bueno'
?,'Kevin ','pegalo así como está, y lo vamos modificando'
?,'Kevin ','o expandiendo la idea'
?,'Kevin ','el 3 más o menos creo que representa la experiencia de todos..'
?,'Bruno ','si, coincido'
?,'Bruno ','voy a comer, y sigo'
?,'Kevin ','dale dale'
?,'Kevin ',jajajj
?,'Sofía Helena ','a mi no me fue taaan bien'
?,'Kevin ',no?
?,'Kevin ','uh jajaja'
?,'Sofía Helena ','tuve grupos en los que muchos se quisieron poner en lideres y fue medio insoportable trabajar'
?,'Kevin ',uhh
?,'Kevin ',complicado
?,'Sofía Helena ','Pero bueno, veo como lo puedo enganchar... o de última lo puedo poner en el doc en comun'
?,'Kevin ','o al final!'
?,'Sofía Helena ','si, también!'
?,'Sofía Helena ','bueno, me desconecto un ratito y depsues seguimos'
?,'Sofía Helena ','te parece?'
?,'Kevin ','dale dale'
?,'Kevin ','igual ya casi está'
?,'Kevin ','detalle nomás'
?,'Sofía Helena ','si, faltaría que los otros chicos vean y opinen cuando puedan'
?,'Sofía Helena ','bueno, nos mantenemos en contacto por acá'
?,'Sofía Helena ',saludos
?,'Kevin ',dale
?,'Kevin ','más que nada el punto 3'
?,'Kevin ','pongas sus experiencias ahí nomás'
?,'Kevin ','calculo que es la idea del punto... porque puede ser que no todos coincidamos'
?,'Kevin ','quedaría algo incoherente sino'
?,'Pablo ',Buenas
?,'Pablo ','Muy bueno todo lo que hicieron che!'
?,'Pablo ','Cuando alguien mas este online que me avise asi vemos que podemos cerrar'
?,'Pablo ','estoy hasta 11:30 ahora'
?,'Leonardo ','Hola, como andan?'
?,'Leonardo ','Consegui teclado, ahora me pongo.'
?,'Leonardo ',Perdon
?,'Pablo ',jaj
?,'Pablo ','garron sin teclado mucho no se puede hacer'
?,'Pablo ','?'
?,'Leonardo ','Jajaja sisi, encima el de la note.'
?,'Leonardo ','Me apague..'
?,'Kevin ','ahí lo revisé'
?,'Kevin ','nah, las revisiones que hiciste'
?,'Pablo ','jaja puras bobadas'
?,'Kevin ','na, eran necesarias ?'
?,'Kevin ','bueno, lo envío'
?,'Kevin ','espero hasta mañana, si alguien quiere agregar o modificar algo'
?,'Kevin ','avísenme ?'
?,'Bruno ','por mi ya esta. nose el resto'
?,'Leonardo ','banquen qe estube trabajando y no pude aportar todavia'
?,'Sofía Helena ','Yo estuve todo el día sin wifi y se me complicaba para entrar al doc. Ahora veo si puedo aportar algo'
?,'Sofía Helena ','Ahi mire.'
?,'Sofía Helena ','Me parece que esta todo bien.'
?,'Sofía Helena ','Si mañana no estoy a la mañana y estan todos de acuerdo en enviarlo mandenlo.'
?,'Leonardo ','Dale, hasta qe hora era?'
?,'Kevin ','En la pagina no dice hora'
?,'Kevin ','Pero para la tarde lo mando'
?,'Leonardo ',Dale
?,'Sofía Helena ','chicos le voy a hacer una portada'
?,'Sofía Helena ','y voy a ver si puedo agregar mi opinión sobre el trabajo sin que quede muy descolgado'
?,'Kevin ','dale dale'
?,'Kevin ','igual no importa que quede descolgado...'
?,'Kevin ','ponela igual'
?,'Sofía Helena ','jajjaa, bueno'
?,'Sofía Helena ','ahí agregue algo... y creo que, por mi, ya estaría'
?,'Kevin ',genial
?,'Kevin ','a las 15 lo mando'
?,'Kevin ','si nadie dice nada'
?,'Sofía Helena ',ok
?,'Sofía Helena ','bueno, avisa cuando lo mandes así podemos hacer lo del feedback'
?,'Kevin ','dale dale'
?,'Kevin ','para las 15 seguro'
?,'Kevin ','igual el feedback son 5 minutos?'
?,'Sofía Helena ','jajaja, si, ya sé... yo para ya mandarlo y no olvidarme'
?,'Kevin ','ahh jajaja ?'
?,'Kevin ','ninguna objeción?'
?,'Leonardo ',Nein
?,'Kevin ','das ist gut'
?,'Kevin ','a las 17 lo mando'
?,'Kevin ',enviado
?,'Kevin ','no se olviden de enviar el feedback ?'
?,'Kevin ','un abrazo chicos!'
?,'Leonardo ','Genial, abrazo che!'
?,'Sofía Helena ','?'
?,'Pablo ',(Y)
