@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Juan ',buenas
?,'Juan ','que tal?'
?,'Diego Said ',holaa
?,'Diego Said ','como andan'
?,'Juan ','hola, todo bien, vos?'
?,'Diego Said ','bien bien'
?,'Juan ','todavia no dejaron el trabajo no? xq no lo encuentro en la pagina'
?,'Diego Said ','no vi que dejaran nada todavia'
?,'Diego Said ','solamente avisaron del nuevo grupo.'
?,'Juan ','a, ok'
?,'Juan ','entonces solo hay que esperar'
?,'Juan ','bue, nos vemos'
?,'Diego Said ','dale. saludos'
?,'Renzo ','confirmo que me llego la invitacion para editar del trabajo 3...'
?,'Diego Said ','confirmo que me llego la invitacion'
?,'Mateo ','Recibí la invitación.'
?,'Juan ','cuando pueden conectarse?'
?,'Juan ','les parece mañana tipo 5?'
?,'Diego Said ','yo puedo!'
?,'Renzo ','Yo creo que también'
?,'Renzo ','voy a ir leyendo algo si puedo asi entro en calor ?'
?,'gabriela ','confirmo que me llego la invitación.'
?,'gabriela ','Si creo que puedo mañana a esa hora'
?,'Mateo ','Ok, a las 5 puedo'
?,'Juan ',buenas
?,'gabriela ','hola como estan?'
?,'Diego Said ','hola chicos, bien y ustedes?'
?,'Diego Said ','en 5 estoy'
?,'Juan ','ok, depaso les damos tiempo a los que faltan'
?,'Mateo ',buenass
?,'Juan ',buenas
?,'Juan ','che, muy util los links de diego'
?,'gabriela ','si yo lei esos y uno mas'
?,'gabriela ','se me ocurrio algo asi para la 1 pero nose que les parece...'
?,'gabriela ','Es una técnica de la inteligencia artificial que busca soluciones a nuevos problemas, de manera similar a una persona.'
?,'gabriela ','Cuando una persona debe resolver un nuevo problema lo primero que hace es buscar en su memoria experiencias anteriores que sean parecidas a la actual y en ese momento establece similitudes y diferencias y combina las soluciones dadas anteriormente para lograr una solución nueva.'
?,'gabriela ','y desp podemos llevar ese concepto a la intel artificial..nose digo'
?,'Juan ','claro, esta bien'
?,'Juan ','quizas no lo asociaria con la forma de pensar de las personas, solo eso'
?,'gabriela ','si en realidad eso es lo que lei en un articulo y desp lo lleva a la inteligencia aritficial como algo asi'
