@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'Mati ','el jona'
?,'Iván ',Recibido.
?,'Colo ',Recibido.
?,'Tomás ',Recibido
?,'Iván ',Buenas.
?,'Iván ','Tenemos que organizar cuando nos queda comodo para hacer el tp.'
?,'Iván ','La fecha limite es el sabado.'
?,'Candela ',recibido
?,'Colo ','Si, yo puedo cualquier horario.'
?,'Iván ','Les parece mañana tipo 10.?'
?,'Iván ','O sino despues de almorzar.'
?,'Jonathan ',REcibido
?,'Jonathan ','el matiii'
?,'Jonathan ',jjajajaaj
?,'Iván ','Ah, por eso.'
?,'Iván ','Bueno, despues de almorzar empezamos a ver que podemos ir armando.'
?,'Tomás ','estaria, yo ayer tire el link de la wiki, q lo vi bastante completo a pesar de estar en español'
?,'Jonathan ',buenas
?,'Iván ','Como va'
?,'Iván ','No me deja entrar al documento, esta caido el servidor me parece.'
?,'Iván ','Ahi me dejo'
?,'Colo ','Chicos por lo que pusieron en color en el doc, deberíamos acordar un horario para estar todos, y empezar a hacer el tp, para que \"no uno haga un enunciado y dps otro lo corriga\" y cosas asi, que por lo que pusieron es un comportamiento cooperativo, no colaborativo.'
?,'Iván ',Exacto.
?,'Iván ','Hay que hacerlo de forma colaborativa.'
?,'Iván ','No me esta andando la pc, no se que pasa.'
?,'Jonathan ','y cuando nos reuniriamos ?'
?,'Jonathan ','o nos conectariamos todos mejor dicho jaaj'
?,'Iván ','Hay que organizar cuanso podemos todos'
?,'Iván ','Yo mañana puedo todo el dia.'
?,'Iván ','El sabado no.'
?,'Colo ','Yo cualquier hora, por ahora.'
?,'Iván ','Le metes suspenso.'
?,'Colo ','Comprate una pc.'
?,'Colo ',jajaja
?,'Jonathan ','mañana tambine puedo todo el dia'
?,'Iván ','Creo que esto tiene que ser una conversación seria.'
?,'Colo ','bueno, faltaria que los otros pongan sus horarios.'
?,'Iván ','Estaria bueno a la mañana.'
?,'Jonathan ','si preferentemente a la mañana'
?,'Tomás ','yo mañana rindo a la tarde'
?,'Tomás ','podria conectarme a la mañana igual un rato'
?,'Iván ','Bueno, faltan 2, hasta ahora queda tipo 9 y media o 10 mañana'
?,'Tomás ','dale, listo'
?,'Tomás ','cualquier cosa por si alguno de los otros chicos no puede a la mañana, yo hoy o mañana a la noche tmb puedo'
?,'Candela ','yo mañana tambien puedo en cualquier momento'
?,'Candela ','a la mñana esta bien'
?,'Colo ','Quién anda despierto ? y disponible para arrancar con el tp ?'
?,'Iván ',Estoy
?,'Tomás ','yo estoy'
?,'Colo ','Discutamos el uno, si es que ya leyeron un poco'
?,'Tomás ','Como idea principal, es un proceso el cual se basa en casos anteriores similares para resolver nuevos problemas'
?,'Iván ','Claro, osea se basa en las soluciones de esos problemas anteriores'
?,'Tomás ',si
?,'Colo ','Si, experiencia.'
?,'Colo ','Y también lei, que a la hora de resolver esos nuevos problemas, y agregar esos nuevos problemas a la base de casos, va aprendiendo de manera incremental.'
?,'Colo ','Por lo que tambien se usa en IA en machine learning'
?,'Tomás ','va \"evolucionando el algoritmo\" en base a los casos que tenga guardados'
?,'Iván ','Tambien leí que la base de casos que se usa debe buscarse que sea similar a la memoria humana: ser ilimitada, buscar directamente las soluciones a un problema con alguno similar, y a medida que vaya creciendo la base no tiene que hacerse mas lenta'
?,'Colo ','O sea definici? bien concreta ..'
?,'Colo ','El razonamiento basado es una técnica para resolver un problema nuevo recordando una situación similar previa y reutilizando su información y conocimiento.'
?,'Colo ','y dps le agregamos el resto de chamuyo'
?,'Tomás ',jajaja
?,'Tomás ','si, basicamente'
?,'Colo ','basado en casos me falto'
?,'Jonathan ',Buenas
?,'Colo ','Buenas leiste un poco del tema ? andamos tirando ideas y lo que intendimos del uno'
?,'Jonathan ','Si lei un poco sobre razonamiento basado en casos'
?,'Iván ','Piola! ..'
?,'Iván ','Che, yo ahi tambien mire algo para la 2, encontré un par de aplicaciones'
?,'Iván ','Despues las miramos,'
?,'Iván ','Igual vamos primero a hacer la uno entre todos'
?,'Colo ','Bueno, vayamos haciendo el uno, obvio que falta gente y no se si es colaborativo, pero bueno cuando caigan aportaran lo suyo .'
?,'Tomás ','por lo q me parece, tendriamos que como hacer una base de cada respuesta, asi medio corto, y durente el dia, cuando se conecten los demas las miramos y las terminamos bien'
?,'Iván ','Es que no tenemos demasiado tiempo sino, por mi esperamos, pero mañana hay que entregar.'
?,'Colo ','bueno que uno tome la posta y empiece redactando un poco, y después otro corriga y agregue si piensa que hay que agregar y el otro lo mismo, pero en orden asi no nos pisamos'
?,'Tomás ','a ver voy tirando algo'
?,'Tomás ','ah nop'
?,'Tomás ','veo q ya estan'
?,'Colo ','ahi arranque porque nadie arrancaba jaja'
?,'Iván ','Tira la definición principal, y de ahi vamos agregando alguna cosa'
?,'Colo ','es la definicion concreta, y dps hablar de sus particularidades'
?,'Colo ','en el primer link que tire sobre algunas aplicaciones, la primer parte esta bastante buena'
?,'Colo ','sobre la utilidad'
?,'Colo ','Ivan no se si es la solución en si, porque por ahi quizas puede diferir, pero al tener conocimientos de algo similar e información nos facilita para una nueva solución'
?,'Colo ','Sino para muchos distintos problemas siempre obtendriamos la misma solución, y no es la idea, la idea es ahorrarnos mucho trabajo en encontrar la NUEVA solucion'
?,'Iván ','Por eso dice que la solución se adapta, osea toma como referencia la experiencia para crear una nueva solucion'
?,'Colo ','aa la palabra clave era adapta la pase por alto'
?,'Iván ','Igual por ahi esta confusa'
?,'Iván ','Si quieren lo cambio un toque'
?,'Tomás ','porque puede agregarse esa nueva solucion a la base de casos para despues'
?,'Tomás ','esta bien'
?,'Iván ','Primero hay que charlar sobre las respuestas me parece, digo porque sino no es colaborativo.'
?,'Jonathan ','ahi puse 3 campos en lso q se puede usar'
?,'Jonathan ','si pero podemos ir poniendoo ideas y debatimos si esta bien o mal las sacamos o las dejamos'
?,'Jonathan ','eso tambien es colaborativo no se ?'
?,'Jonathan ',jaja
?,'Tomás ','esos limones'
?,'Colo ','Se es lo mismo, yo lo voy poniendo en un txt para despues chamuyarlo con ustedes'
?,'Candela ','hola ya estoy!'
?,'Iván ','Joya, metete al documento si queres y lo vamos haciendo entre todos.'
?,'Iván ','Tomas, ahi se repite 2 veces el razonamiento basado en casos enseguida'
?,'Iván ','Ahi lo corrijo .'
?,'Tomás ','Lo borre'
?,'Iván ','Capaz que estaba bien igual'
?,'Iván ','No lo llegue a leer'
?,'Tomás ','p sea lo puse, y me di cuenta que estaba medio mal escrito'
?,'Tomás ','ahi lo corrigo'
?,'Iván ','Bueno bueno'
?,'Tomás ','ahi quedo mejor'
?,'Colo ','Yo agregaría esto, del tema de aprendizaje. \" Nos brinda la posibilidad de adquirir aprendizaje de una manera incremental, sostenido, ya que se guarda una experiencia nueva cada vez que se resuelve un problema, pasando a estar disponible para futuros problemas desde ese mismo momento, por lo que este paradigma de resolucion de problemas es utilizado en inteligencia artificial para el aprendizaje automatico de los sistemas. \"'
?,'Iván ','Para mi esta bien.'
?,'Iván ','Esta bueno para agregarlo'
?,'Jonathan ','Esa genil'
?,'Candela ','no se si lo del aprendizaje seria tan asi'
?,'Candela ','porque no es que se guarda una experiencia nueva cada vez que resolves un problema'
?,'Candela ','porque estarias como \"repitiendo\"'
?,'Candela ','la informacion que guardas'
?,'Colo ','Lo deduje de aca'
?,'Colo ',http://sisbib.unmsm.edu.pe/bibvirtual/publicaciones/risi/2010_n2/v7n2/a05v7n2.pdf
?,'Colo ','pag 2, ahi dice que hay 3 paradigmas que se usan en IA'
?,'Colo ','y uno es el RBC'
?,'Colo ','Y ahi habla de como memoriza lo nuevo'
?,'Iván ','Lo de la base de casos no ponemos nada? eso de que la base de casos que se usa debe buscarse que sea similar a la memoria humana: ser ilimitada, buscar directamente las soluciones a un problema con alguno similar, y a medida que vaya creciendo la base no tiene que hacerse mas lenta'
?,'Tomás ','se puede agregar, si'
?,'Colo ','Si yo ahi tambien lei, que en si todos los sistemas expertos, inteligentes hacen eso, imitar al humano'
?,'Iván ','Bueno sino no lo agregamos'
?,'Colo ','Y agrego lo de que aprende o no, y si si, en donde ? jaja'
?,'Candela ','para mi lo de aprendizaje si hay que ponerlo'
?,'Candela ','ahi lei lo que me pasaste y no se si estoy entendiendo mal yo, o no se guardan TODAS las experiencias'
?,'Candela ','porque si tenes mil experiencias repetidas, o similares, no vas a guardar todas..'
?,'Tomás ','tiene sentido si se guardas las experiencias nuevas'
?,'Colo ','Las experiencias nuevas todas, el caso al ser un problema nuevo va entero,como obtuvo todo no, seguramente que no, pero por eso se etiquetan los datos, y los datos no etiquetados, van a parar a la base'
?,'Colo ','me falto un no al principio'
?,'Jonathan ','Encontre esto'
?,'Jonathan ','Dentro de la rama de inteligencia artificial, el razonamiento basado en casos es un tipo de sistema experto, es decir, un sistema que intenta imitar el comportamiento de un ser humano para intentar resolver los problemas de distinta índole.'
?,'Colo ','igual la idea de esto, no es la misma que una base de datos, por eso aparece big data y todo eso, es recompilar bocha de informacion, si esta de mas no es un problema, el problema es que falte, por eso \"memoria ilimitada\"'
?,'Jonathan ','Puede ser que apre dab'
?,'Jonathan ','Si usan experiencia de casos anteriores tiene sentido q aprendan'
?,'Candela ','ah puede ser'
?,'Candela ','bueno si queres agrega eso que pusiste mas arriba'
?,'Candela ','antes del ultimo parrafo'
?,'Jonathan ',oka
?,'Tomás ','ahi cambie un cachito como estaba redactado'
?,'Tomás ','me parece bastante bien ahora la respuesta en general'
?,'Tomás ','capaz el 2do parrafo ya este de mas'
?,'Colo ',joya
?,'Colo ','si, como que lo describimos al principio'
?,'Tomás ','o sea, los parrafos finales explican lo mismo'
?,'Iván ','Fiejense el ejemplo de educacion a distancia, a ver que les parece'
?,'Candela ','quieren que saquemos el segundo parrafo?'
?,'Candela ','como que esta medio redundante'
?,'Tomás ',estaba*
?,'Tomás ',jaja
?,'Candela ','uh perdon, me esta andando bastante mal internet y de repente me llegan mil cosas juntas'
?,'Tomás ','si, esta bien el ejemplo de la educacion'
?,'Tomás ','jaja no pasa nada'
?,'Tomás ','Estaba buscando informacion para la 3 y no encontre casi nada'
?,'Iván ','Y ahi encontré algo que parece que esta bueno,'
?,'Iván ','Pero estoy leyendo a ver que onda'
?,'Tomás ','pero por lo que parece, veo que si, ya que dada una base de datos en prolog, podes tener una funcion que si no esta en la base de datos, que lo agrege, y simular un razonamiento en base a casos'
?,'Colo ','yo estoy buscando alguna aplicacion'
?,'Tomás ','(supongo yo al menos)'
?,'Candela ','bueno, sino armamos una respuesta en base a lo que nos parece'
?,'Iván ','Yo encontré algo, ahora lo pongo y se fijan que les parece'
?,'Jonathan ','conocen la app cortana?'
?,'Jonathan ','esa es un ejemplo de esto era la que usaba microsoft para predecir los resultaods del mundial'
?,'Jonathan ','la app tomaba resultados de partidos anteriores entre selecciones, de rendimiento de jugadores de cada selecicione ects'
?,'Jonathan ','y de acuerdo a eso predecia un resultado'
?,'Jonathan ','se usa para un monton de cosas mas aparte.'
?,'Jonathan ','Ya habla español esa cosa jaja'
?,'Tomás ','esta bueno para agregarlo, si'
?,'Tomás ','jaja el problema de la tabulacion'
?,'Iván ','A pleno'
?,'Iván ',Jaja
?,'Iván ',Fijense
?,'Iván ','Lo saque de un libro medio raro que encontré pero que habla de eso justamente.'
?,'Tomás ','es medio lo que dije yo, de ir modificando una base de datos en prolog'
?,'Tomás ','pero mejor explicado'
?,'Iván ','Claro, fui adaptando varias partes del libro para armar tipo una respuesta'
?,'Iván ','La escribi y la puse'
?,'Iván ','Pero fijense'
?,'Colo ','Si va piola'
?,'Candela ','si esta bastante bien'
?,'Colo ','ahi tire una aplicacion, es mas o menos lo que pude adaptar de un libro que lei'
?,'Iván ',Piola
?,'Colo ','che en el 3 donde dice SBC, eso es sistema basado en conocimientos, lo cambiaria por basado en casos, es medio analogo pero no se si es lo mismo'
?,'Iván ',Oka
?,'Iván ','Ahora lo cambio'
?,'Colo ','faltaria alguna aplicacion más'
?,'Colo ','Yo anduve leyendo sobre que se trata de implementar a la hora de proyectos de software, para a parte de la reutilizacion de codigo, tambien para la fases de analisis y diseño, y testing, teniendo una base de posibles debuggaciones y errores que genero un proyecto similar, anticiparse y resolverlos'
?,'Iván ','Esta bien,'
?,'Iván ','Yo ahi encontré otro tambien'
?,'Candela ','ahi pongo el de diagnostico medico'
?,'Iván ','Ahi pongo uno mas que encontre tambien, fijense'
?,'Colo ','Me parece a mi, o el primer parrafo a partir de la segunda oracion, los espacios entre palabras estan distintos'
?,'Iván ','y si, porque esta justificado'
?,'Iván ',jajaj
?,'Iván ','Esta bien , es para que quede todo derecho'
?,'Colo ','aah, por eso, lo sospechaba ¬¬'
?,'Iván ',jajaj
?,'Colo ',jaja
?,'Iván ','Miren el de diseño de engranajes, me parece que esta bien'
?,'Colo ','Entiendo todo, hasta que se mete con las ruedas, ahi me pierdo'
?,'Tomás ','hola volvi'
?,'Tomás ','a ver q cambiaron'
?,'Iván ','Claro, lo que dice es que ante una solución similar a una conocida, el proceso tecnologico tambien va a ser conocido'
?,'Iván ','Igual capaz que esa parte esta confusa'
?,'Colo ','claro, pero hablabamos de engranajes y dps salto con ruedas, o a ruedas se refiere a engranajes tambien, engranajes son ruedas con dientes'
?,'Iván ','?'
?,'Colo ','que imbecil soy'
?,'Colo ','estas para abrir un taller de torneria y ponerte a hacer engranajes'
?,'Iván ','Y seguro me va a ir mejor jaja'
?,'Iván ','La dejo a esa parte entonces o la saco?'
?,'Tomás ',jajaja
?,'Tomás ','podria llegar a estar bien'
?,'Tomás ','parece mas otro ejemplo'
?,'Tomás ','que la continuacion de ese'
?,'Iván ','Seguro son alguna especie de ruedas con engranajes'
?,'Iván ','No las ruedas comunes'
?,'Iván ',jaja
?,'Tomás ','jajaja se'
?,'Tomás ','0 mecanite tengo yo, asi q me podes decir cualquier cosa y te la creo'
?,'Colo ','Na para mi esta bien, al principio habla de si queres hacer un engranaje similar a otro, y dps habla de que a la hora de hacer ese engranaje, las maquinas y eso que se van a utilizar van a ser similares a las que ya se utilizaron'
?,'Iván ','Exacto colorado!'
?,'Iván ',jajaa
?,'Colo ','como que al principio es el diseño del engranaje, y al final la construccion'
?,'Colo ','un 10 en torneria en el colegio tenia, sabes la cantidad de engranajes echos que tengo.'
?,'Iván ','Me imagino !'
?,'Iván ',(?
?,'Tomás ','la 3 quedo bien ahora que la leo'
?,'Colo ','el titulo seria diseño de engranajes en transmisiones.'
?,'Iván ','Sistema Basado en Casos para el diseño de engranajes cilíndricos con'
?,'Iván ','contacto exterior'
?,'Iván ','Ese es el titulo del libro que encontre'
?,'Iván ',jaja
?,'Iván ','Pero era muy largo para ponerlo'
?,'Candela ',ah
?,'Candela ','ahi agregue lo del diagnostico medico'
?,'Candela ','fijense si lo podemos mejorar'
?,'Candela ','que escribi lo que me parecio a mi'
?,'Tomás ','la idea esta bien'
?,'Iván ','Mas completo que eso la 2 imposible'
?,'Iván ','La 1 quedo muy bien tambien.'
