@relation chat

@attribute class_area {socio-emocional,tarea}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
?,'','o también se poder hacer uno oración con el que se poner todo el características de uno , y luego el de el otro ',0,1,6,2,4,5,2,0,3,1,0,0
?,'','como si ser 2 punto de vista diferente ',1,0,0,2,1,0,2,0,1,0,1,0
?,103440089036463137197,'si me gustar , ser bueno también !   ',1,0,0,0,3,1,1,0,0,3,0,0
?,'','ah sub uno versiono parecer de el características de cada uno ',0,1,3,3,1,1,0,0,2,0,0,0
?,'','para mi queda mas claro de ese ese forma   ',1,0,3,2,0,0,1,0,2,1,0,0
?,'','me parecer q de el otro forma , se repetir mucho ',0,1,2,1,2,2,1,0,1,1,0,0
?,'','este todo el tiempo hacer hincapié en uno tipo de trabajo y dm en el otro ',0,0,5,5,1,1,1,0,3,0,0,0
?,'','siso así quedar joya ',0,0,0,3,1,0,0,0,0,0,0,0
?,'Franco Occhi','si da le manda le cueto ',0,0,0,1,2,2,1,0,0,0,0,0
?,103440089036463137197,'quedar bien ',0,1,0,0,1,0,0,0,0,0,0,0
?,103440089036463137197,'? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,'Franco Occhi','tener mas gana de dormir q de vivir ',0,0,0,1,3,0,2,0,2,0,0,0
?,'Ivan Masson','joya jajay ',0,0,0,1,0,0,0,1,0,0,0,0
?,103440089036463137197,'entonces quedar este como ultimar como respuesta a el 2 ? ',0,1,1,1,2,1,2,0,1,1,1,0
?,'','si yo voto que si jajay   ',0,0,0,1,0,1,3,1,0,1,0,0
?,'','haber q revisar lo de que este completo xi yo ir armar mientras usted escribían jajay ',1,0,1,0,5,3,4,1,1,0,0,0
?,'','no estar mirar el filmina ',0,1,1,1,2,0,0,0,0,0,0,0
?,'','siso este joya igual , decir el mismo que el filmina sotavente no mencionar el rol de tutor pero ya lo agregar   ',2,3,4,5,3,1,2,0,1,2,0,0
?,'','buen_is_i_m_o ! ',0,1,0,0,0,0,0,0,0,1,0,0
?,'','se desorganizar todo el dock ! ',0,0,2,1,1,1,0,0,0,1,0,0
?,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
?,'Franco Occhi','borro lo demos ? ',0,0,0,2,0,1,0,0,0,1,0,0
?,103440089036463137197,'ese ultimar este bastante completo . creer que si . ',1,1,1,0,2,1,2,0,0,2,0,0
?,'','si para mi si   ',0,0,1,0,0,0,2,0,1,1,0,0
?,'Ivan Masson','si de uno ',0,0,1,0,0,0,1,0,1,0,0,0
?,'','si ir a dejar ese borrar el demos ',0,0,1,1,3,1,1,0,1,0,0,0
?,'','arrancar con el 3 ? ',0,0,1,0,1,0,0,0,1,1,1,0
?,'','ahora te querer ver para responder el ultimar ! jajajá ',0,1,1,0,4,1,0,1,1,1,0,0
?,103440089036463137197,'da le ',0,0,0,0,1,1,0,0,0,0,0,0
?,'','quien se sacar uno conejo de el galera ? ',0,0,2,2,1,2,0,0,1,1,0,0
?,'','acá haber que contar el bueno y el malo que nos haber pasar   ',2,0,2,0,5,2,2,0,0,1,0,0
?,'Franco Occhi','el experiencia ha ser bueno porque bla bla bla   ',1,0,1,1,1,0,1,4,0,1,0,0
?,'Ivan Masson','si me parecer bastante personal ese igual ',1,2,0,0,1,2,1,0,0,0,0,0
?,'','por_ejemplo conectar te a el TM_h:2 de haber residido el notificación y que ya estuviera casi terminar jajay   ',0,3,2,1,5,1,2,1,2,1,1,0
?,103440089036463137197,'claro , o acordar uno horario para arrancar y uno integrante sacar lo hacer antecede el acodad ',0,1,3,3,4,1,2,0,2,1,0,0
?,103440089036463137197,'ser casi el mismo , pero en el 1 caso se cortar solo sin acordar nada , en el 2 caso se cortar solo haber acordar , que ser peor jajajá ',4,3,3,2,7,3,2,1,3,3,0,0
?,'','el hecho de poder consultar mucho fuente de información a el mismo tiempo ',1,0,3,4,2,0,0,0,3,0,0,0
?,'Ivan Masson','bueno poder poner ese de que estar bueno el intercambio de conocimiento bla bla ',1,0,1,2,3,1,1,3,2,0,0,0
?,'Ivan Masson','pero también en alguno caso . . ',0,0,1,1,1,0,1,0,1,2,0,0
?,'','claro siso como el experiencia en general   ',0,1,1,3,0,0,1,0,1,1,0,0
?,'','siso ',0,0,0,1,0,0,0,0,0,0,0,0
?,'','y después el pro y contra de este ripio de trabajo ',0,1,2,3,0,0,2,0,3,0,0,0
?,'','tipo ',0,0,0,1,0,0,0,0,0,0,0,0
?,103440089036463137197,'o uno experiencia individual corto de cada uno . mas uno pro bien pro que englobar todo ',3,1,4,2,1,1,3,0,1,1,0,0
?,'Ivan Masson','che gente me ir a el laburno y me conectar ah . . en TM_min:10 estar ',0,1,1,2,3,2,1,1,2,2,1,0
?,'Franco Occhi','que le parecer ah ? ',0,1,0,0,1,1,1,0,0,1,0,0
?,'Franco Occhi','mentir mucho ? ',0,1,0,0,1,0,0,0,0,1,0,0
?,'','no ! da le q ir ! ',0,1,0,0,2,2,0,0,0,2,0,0
?,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
?,'','yo estar leer y ver si se me ocurrir algo ',0,0,0,0,4,4,2,0,0,0,0,0
?,'','jajay ',0,0,0,0,0,0,0,1,0,0,0,0
?,103440089036463137197,'jajajá nono . ',0,0,0,1,0,0,0,1,0,1,0,0
?,'Franco Occhi','si dalas mandar el puf q me querer ir dormir estar medio en pedo todavía jajajá ',2,0,1,3,5,2,1,1,1,0,0,0
?,'','jajay siso da le que ya lo terminar   ',0,1,0,1,2,2,1,1,0,1,0,0
?,'','faltar   ahora todo el contra ajar ',0,1,2,1,2,0,0,0,0,1,0,0
?,'','helminto se este sacar el bronca jajay   ',0,0,1,2,1,2,0,1,0,1,0,0
?,'','ja_ja_ja_ja_ja_ja ',0,0,0,0,0,0,0,1,0,0,0,0
?,'','si , faltar etiquetar a el compañero ! ',0,0,1,1,2,0,1,0,1,2,0,0
?,'','si el unido que le faltar   ',0,0,1,1,1,2,1,0,0,1,0,0
?,'Franco Occhi','jajajá no le importar nada ',0,1,0,0,1,2,0,1,0,0,0,0
?,'','no para nada jajay ',0,1,0,0,0,1,0,1,1,0,0,0
?,'','también poder poner que debidos que cada uno tener responsabilidad diferente , no siempre ser facial encontrar uno horario en el que todo nos conectar y pudiéramos debatir ',2,2,3,2,9,4,3,0,2,1,0,0
?,'','ese ser mas sutil ja me parecer bien   ',1,1,0,0,2,2,1,1,0,1,0,0
?,'','ja_ja_ja_ja_ja ',0,0,0,0,0,0,0,1,0,0,0,0
?,'','xi lo ver q no saber como poner q haber gente q no se conectar cuando le decir ',0,2,0,1,6,5,4,0,0,0,0,0
?,103440089036463137197,'j_aja_ja_j_ja ',0,0,0,0,0,0,0,1,0,0,0,0
?,'','j_aja_ja_ja_j_ja_a_j ',0,0,0,0,0,0,0,1,0,0,0,0
?,103440089036463137197,'da le   ',0,0,0,0,1,1,0,0,0,1,0,0
?,'','claro como que avezar el dificultad se presentaba en el distinto horario de el integrante y bla bla bla ',1,1,3,3,2,1,3,3,2,0,0,0
?,103440089036463137197,'da le jajajá ',0,0,0,0,1,1,0,1,0,0,0,0
?,'Franco Occhi','yo volaría el falta de compromiso ',1,0,1,2,0,1,0,0,1,0,0,0
?,103440089036463137197,'habían alguno que ni siquiera se conectar ',0,2,0,0,2,3,0,0,0,0,0,0
?,'Franco Occhi','si pero como decían el chico no todo tener el mismo horarios y por ah a mucho y le complicar , y no pasar por compromiso o no ',1,3,2,4,4,3,7,0,3,1,0,0
?,103440089036463137197,'si ser verdad . ',0,0,0,1,1,0,1,0,0,1,0,0
?,'Franco Occhi','no quitar que haber varios parásitos ano hacer nada pero bueno para no generalizar ',2,2,1,1,4,1,2,0,1,0,0,0
?,'','jajay claro ',0,1,0,0,0,0,0,1,0,0,0,0
?,103440089036463137197,'ja_j_aja_j_j_aja_a ser verdad ',0,0,0,1,1,0,0,1,0,0,0,0
?,103440089036463137197,'a ese me referir ',0,0,0,0,1,2,0,0,1,0,0,0
?,103440089036463137197,'no me rescate de ese plantear vos que también ser cierto ',1,1,0,1,3,4,0,0,1,0,0,0
?,103440089036463137197,'da le , el borro ',0,0,1,1,1,1,0,0,0,1,0,0
?,'','che el idem 1 y 2 no ser igual ? ',2,1,1,0,1,0,1,1,0,1,2,0
?,'Franco Occhi','para mi el 1 tener mucho cosa de mas ',0,0,3,1,1,0,1,0,2,0,1,0
?,'Franco Occhi','solo ser uno definición con nuestro palabra ',0,1,2,2,1,0,0,0,1,0,0,0
?,103440089036463137197,'si jajajá nos re ir a el mierda ',1,0,1,1,1,1,1,1,1,0,0,0
?,103440089036463137197,'jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
?,'','no , pero decir de el punto 3 ',0,1,1,1,1,0,1,0,1,1,1,0
?,'','en el desventaja ',0,0,1,1,0,0,0,0,1,0,0,0
?,'','ser similar pero uno era acordar uno horario y otro sin acuerdo de horario jajay ',1,0,2,4,2,1,2,1,2,0,0,0
?,103440089036463137197,'si , el resumid en uno y listo jajay \" con o sin \" ',2,0,2,0,0,0,3,1,3,3,0,0
?,'','jajajá pero ese poder poner lo todo junto ',1,0,1,0,2,2,1,1,0,0,0,0
?,103440089036463137197,'jajay ya ser ',0,1,0,0,1,0,0,1,0,0,0,0
?,'','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
?,'','claro a ese me referir ',0,1,0,0,1,2,0,0,1,0,0,0
?,'','a alguien se le acorre algo mas para el punto 3 ? ',0,1,1,1,1,3,1,0,2,1,1,0
?,'','mm creer q no ',0,1,0,0,1,0,1,1,0,0,0,0
?,'Ivan Masson','ah el chismeo ',0,1,1,1,0,0,0,0,0,0,0,0
?,'','amé tampoco mas que ese osen poner el bueno y el malo   ',1,1,2,2,2,1,3,0,0,1,0,0
?,'','da le da le fija te y si se te ocurrir algo agrega lo nomás ',1,0,0,0,5,7,2,0,0,0,0,0
?,'Franco Occhi','para mi en el 1 , sacara desde \" para uno eficaz ... \" ',1,0,3,1,0,0,0,0,4,4,1,0
?,'Franco Occhi','fijen se q le parecer , creer q tener cosa de mas q no pedir ',0,1,0,1,5,3,3,0,1,1,0,0
?,'','ser que poner algo mas que uno definición osen le agregar como se utilizar y cual ser su objetivo   ',1,0,2,2,5,4,5,0,0,1,0,0
?,'','no creer que este mal ser algo mas que aportar a el definición   ',0,1,2,2,3,2,2,0,1,1,0,0
?,'Franco Occhi','si poder ser , mal seguro q no , yo por el q pedio el consigna ',2,2,2,1,2,2,2,0,1,2,0,0
?,'','siso no se que onda como corregirán sino el que poder hacer ser poner tipo definición : el definimos ',0,1,2,5,5,3,2,0,0,1,0,0
?,'','y a el final punto y aparte y el demos   ',1,0,2,3,0,0,3,0,1,1,0,0
?,103440089036463137197,'chico entonces ya lo dejar así ? ',0,2,0,2,1,1,0,0,0,1,0,0
?,103440089036463137197,'yo tener que ir me . ',0,0,0,0,2,2,1,0,0,1,0,0
?,'Franco Occhi','yo igual , si alguno se copar mande lo ',1,0,0,0,2,4,1,0,0,1,0,0
?,'','yo no tener drama en mandar lo   ',0,1,0,1,2,2,0,0,1,1,0,0
?,'Ivan Masson','listo así quedar ',0,0,0,1,1,0,0,1,0,0,0,0
?,'','ya le hacer el portada y todo   ',0,1,2,1,1,1,1,0,0,1,0,0
?,'','joya ! ',0,0,0,1,0,0,0,0,0,1,0,0
?,'','mas para agregar por mi parte no tener jajay ',0,1,1,1,2,0,1,1,2,0,0,0
?,'Franco Occhi','joya ',0,0,0,1,0,0,0,0,0,0,0,0
?,103440089036463137197,'da le da le ! ',0,0,0,0,2,2,0,0,0,1,0,0
?,103440089036463137197,'? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,103440089036463137197,'  ',0,0,0,0,0,0,0,0,0,1,0,0
?,'','listo entonces   ',0,1,0,0,0,0,0,1,0,1,0,0
?,'','TM_h:2 nos tomo nomás jajay   ',1,0,0,1,0,1,0,1,0,1,1,0
?,'','saja_ja_ja q bien q estar ',0,1,0,0,1,1,1,1,0,0,0,0
?,103440089036463137197,'jajay ser , le meter pata ! hacer uno verdadero trabajo colorativo jajay ',2,0,1,2,3,1,0,2,0,2,0,0
?,103440089036463137197,'entonces el manda vos adrizan ? ',0,1,1,1,1,1,0,0,0,1,0,0
?,'','si el verdad que en este si jajay   ',0,0,2,1,0,1,2,1,1,1,0,0
?,'','siso yo lo enviá   ',0,0,0,1,1,2,0,0,0,1,0,0
?,103440089036463137197,'joya ! muchacho uno genialidad como trabajar ! uno placer ! me tomar el palo , exitoso . ',0,0,3,6,2,1,1,0,0,5,0,0
?,'Ivan Masson','chau exitoso ! ',0,0,0,2,0,0,0,0,0,1,0,0
?,'','adid os exitoso ! ! ! ',0,0,0,1,1,1,0,0,0,3,0,0
?,'','buen_is_i_m_o ! adiós gente ! uno gusto ! ',0,1,1,3,0,0,0,0,0,3,0,0
?,'','a dormir el siesta ! ',0,0,1,1,1,0,0,0,1,1,0,0
?,'','? ? ',0,0,0,0,0,0,0,0,0,2,0,0
?,'','chico ya este enviar   ',0,1,1,1,1,0,0,0,0,1,0,0
?,'','revisar si le llegar   ',0,0,0,0,2,1,1,0,0,1,0,0
?,'','y fijen se si todo este en orden ',0,0,1,1,1,2,2,0,1,0,0,0
?,'','y acuerden de llenar el encuesta   ',0,0,1,1,2,0,1,0,1,1,0,0
?,'','recibir ! el encuesta ya esta ? ',0,1,1,1,2,0,0,0,0,2,0,0
?,'','tisis estar en el paginar de el carrera este el feedback y uno encuesta general ! ',1,0,5,4,2,0,1,0,2,1,0,0
